sweep,stick_x,stick_y,angle,mag,bone_x,bone_y,bone_z,shield_radius_full,shield_radius_min
grid,-68,23,161.31265,0.897305,-1.4995654,9.404173,6.5548086E-08,7.7265635,2.015625
grid,-68,24,160.55997,0.9013878,-1.5012454,9.460779,6.562152E-08,7.7265635,2.015625
grid,-68,25,159.81421,0.9056248,-1.5034494,9.51761,6.571786E-08,7.7265635,2.015625
grid,-68,26,159.0755,0.91001374,-1.5061677,9.574671,6.583668E-08,7.7265635,2.015625
grid,-68,27,158.34402,0.9145525,-1.5093913,9.631966,6.5977595E-08,7.7265635,2.015625
grid,-68,28,157.61987,0.9192388,-1.5131105,9.689502,6.614017E-08,7.7265635,2.015625
grid,-68,29,156.90318,0.9240705,-1.5173161,9.747282,6.6324E-08,7.7265635,2.015625
grid,-68,30,156.19406,0.9290452,-1.5219985,9.805308,6.652867E-08,7.7265635,2.015625
grid,-68,31,155.49258,0.9341607,-1.527148,9.863588,6.675376E-08,7.7265635,2.015625
grid,-68,32,154.79887,0.93941474,-1.5327561,9.92212,6.69989E-08,7.7265635,2.015625
grid,-68,33,154.11298,0.9448049,-1.5388126,9.98091,6.726364E-08,7.7265635,2.015625
grid,-68,34,153.43495,0.9503289,-1.5453086,10.039961,6.754758E-08,7.7265635,2.015625
grid,-68,35,152.76486,0.9559845,-1.5522348,10.099273,6.785034E-08,7.7265635,2.015625
grid,-68,36,152.10272,0.9617692,-1.5595815,10.15885,6.8171474E-08,7.7265635,2.015625
grid,-68,37,151.44861,0.9676809,-1.5673405,10.218691,6.851063E-08,7.7265635,2.015625
grid,-68,38,150.80252,0.9737171,-1.5755024,10.278799,6.88674E-08,7.7265635,2.015625
grid,-68,39,150.16446,0.9798757,-1.5840585,10.339176,6.92414E-08,7.7265635,2.015625
grid,-68,40,149.53445,0.98615414,-1.5929997,10.39982,6.963223E-08,7.7265635,2.015625
grid,-68,41,148.91249,0.9925504,-1.6023176,10.460733,7.0039526E-08,7.7265635,2.015625
grid,-68,42,148.29857,0.99906206,-1.6120038,10.521916,7.0462924E-08,7.7265635,2.015625
grid,-67,-43,212.692,0.9951444,-1.039444,6.158482,4.5435534E-08,7.7265635,2.015625
grid,-67,-42,212.0822,0.98844886,-1.0428705,6.2086926,4.5585324E-08,7.7265635,2.015625
grid,-67,-41,211.46416,0.98186684,-1.0465963,6.2586803,4.574818E-08,7.7265635,2.015625
grid,-67,-40,210.83784,0.9754005,-1.0506296,6.3084455,4.592448E-08,7.7265635,2.015625
grid,-67,-39,210.20325,0.9690524,-1.0549796,6.357988,4.611462E-08,7.7265635,2.015625
grid,-67,-38,209.56036,0.9628246,-1.0596545,6.407308,4.6318974E-08,7.7265635,2.015625
grid,-67,-37,208.9092,0.95671964,-1.0646641,6.456407,4.653795E-08,7.7265635,2.015625
grid,-67,-36,208.24976,0.9507398,-1.0700169,6.5052843,4.677193E-08,7.7265635,2.015625
grid,-67,-35,207.58205,0.9448875,-1.0757233,6.5539412,4.7021366E-08,7.7265635,2.015625
grid,-67,-34,206.9061,0.9391652,-1.0817927,6.6023803,4.728666E-08,7.7265635,2.015625
grid,-67,-33,206.22198,0.9335751,-1.088234,6.650601,4.7568214E-08,7.7265635,2.015625
grid,-67,-32,205.52971,0.9281197,-1.095058,6.698606,4.7866507E-08,7.7265635,2.015625
grid,-67,-31,204.82936,0.92280143,-1.1022747,6.7463975,4.818196E-08,7.7265635,2.015625
grid,-67,-30,204.121,0.91762257,-1.1098936,6.7939763,4.851499E-08,7.7265635,2.015625
grid,-67,-29,203.40471,0.91258556,-1.1179259,6.8413467,4.88661E-08,7.7265635,2.015625
grid,-67,-28,202.68057,0.9076928,-1.1263822,6.8885117,4.923573E-08,7.7265635,2.015625
grid,-67,-27,201.94872,0.90294653,-1.135272,6.9354734,4.962432E-08,7.7265635,2.015625
grid,-67,-26,201.20923,0.8983491,-1.1446073,6.9822354,5.0032384E-08,7.7265635,2.015625
grid,-67,-25,200.46228,0.8939029,-1.1543976,7.028801,5.0460322E-08,7.7265635,2.015625
grid,-67,-24,199.708,0.8896101,-1.1646543,7.0751743,5.0908653E-08,7.7265635,2.015625
grid,-67,-23,198.94652,0.885473,-1.1753881,7.1213613,5.1377846E-08,7.7265635,2.015625
grid,-67,0,180,0.8375,-1.5781249,8.146575,6.898203E-08,7.7265635,2.015625
grid,-67,23,161.0535,0.885473,-1.4550445,9.4048,6.3602016E-08,7.7265635,2.015625
grid,-67,24,160.29202,0.8896101,-1.4569092,9.461484,6.368353E-08,7.7265635,2.015625
grid,-67,25,159.53773,0.8939029,-1.4593023,9.518398,6.3788136E-08,7.7265635,2.015625
grid,-67,26,158.79079,0.8983491,-1.462214,9.575547,6.391541E-08,7.7265635,2.015625
grid,-67,27,158.0513,0.90294653,-1.4656347,9.632939,6.4064935E-08,7.7265635,2.015625
grid,-67,28,157.31944,0.9076928,-1.4695549,9.690573,6.423629E-08,7.7265635,2.015625
grid,-67,29,156.5953,0.91258556,-1.4739642,9.748458,6.4429024E-08,7.7265635,2.015625
grid,-67,30,155.87901,0.91762257,-1.4788537,9.806596,6.464275E-08,7.7265635,2.015625
grid,-67,31,155.17065,0.92280143,-1.4842131,9.864989,6.487702E-08,7.7265635,2.015625
grid,-67,32,154.4703,0.9281197,-1.4900333,9.923643,6.5131424E-08,7.7265635,2.015625
grid,-67,33,153.77803,0.9335751,-1.4963037,9.982559,6.5405516E-08,7.7265635,2.015625
grid,-67,34,153.09392,0.9391652,-1.503016,10.041739,6.569892E-08,7.7265635,2.015625
grid,-67,35,152.41797,0.9448875,-1.5101599,10.101189,6.601119E-08,7.7265635,2.015625
grid,-67,36,151.75026,0.9507398,-1.5177262,10.160905,6.6341926E-08,7.7265635,2.015625
grid,-67,37,151.09082,0.95671964,-1.5257059,10.220891,6.6690724E-08,7.7265635,2.015625
grid,-67,38,150.43965,0.9628246,-1.5340894,10.281149,6.705719E-08,7.7265635,2.015625
grid,-67,39,149.79675,0.9690524,-1.5428677,10.341681,6.7440894E-08,7.7265635,2.015625
grid,-67,40,149.16217,0.9754005,-1.5520322,10.402483,6.784149E-08,7.7265635,2.015625
grid,-67,41,148.53586,0.98186684,-1.5615739,10.463559,6.8258565E-08,7.7265635,2.015625
grid,-67,42,147.91782,0.98844886,-1.5714837,10.524908,6.869174E-08,7.7265635,2.015625
grid,-67,43,147.30801,0.9951444,-1.5817533,10.586531,6.914063E-08,7.7265635,2.015625
grid,-66,-45,214.28688,0.9985145,-0.992949,6.054432,4.3403183E-08,7.7265635,2.015625
grid,-66,-44,213.69008,0.9915266,-0.99561584,6.105234,4.3519755E-08,7.7265635,2.015625
grid,-66,-43,213.08487,0.98464775,-0.99856424,6.1558127,4.3648626E-08,7.7265635,2.015625
grid,-66,-42,212.4712,0.97788036,-1.0018027,6.206166,4.3790187E-08,7.7265635,2.015625
grid,-66,-41,211.84908,0.97122663,-1.005339,6.256293,4.3944766E-08,7.7265635,2.015625
