sweep,stick_x,stick_y,angle,mag,bone_x,bone_y,bone_z,shield_radius_full,shield_radius_min
grid,-68,34,153.43495,0.9503289,-1.8345184,9.745705,-0.39356074,6.417001,1.674
grid,-68,35,152.76486,0.9559845,-1.8414793,9.800241,-0.3952415,6.417001,1.674
grid,-68,36,152.10272,0.9617692,-1.8486142,9.854859,-0.39691168,6.417001,1.674
grid,-68,37,151.44861,0.9676809,-1.85592,9.909544,-0.39857137,6.417001,1.6740001
grid,-68,38,150.80252,0.9737171,-1.863394,9.964281,-0.4002202,6.417001,1.674
grid,-68,39,150.16446,0.9798757,-1.871033,10.019062,-0.40185803,6.417001,1.674
grid,-68,40,149.53445,0.98615414,-1.8788333,10.073869,-0.4034849,6.417001,1.6740001
grid,-68,41,148.91249,0.9925504,-1.8867928,10.128695,-0.4051005,6.417001,1.674
grid,-68,42,148.29857,0.99906206,-1.894908,10.183527,-0.4067046,6.417001,1.674
grid,-67,-43,212.692,0.9951444,-1.9180602,6.5026326,-0.19211018,6.417001,1.674
grid,-67,-42,212.0822,0.98844886,-1.9084376,6.5369945,-0.19504826,6.417001,1.674
grid,-67,-41,211.46416,0.98186684,-1.8989489,6.571439,-0.19803849,6.4170003,1.674
grid,-67,-40,210.83784,0.9754005,-1.8895977,6.605966,-0.20107877,6.417001,1.6740001
grid,-67,-39,210.20325,0.9690524,-1.8803885,6.6405764,-0.20416756,6.417001,1.6740001
grid,-67,-38,209.56036,0.9628246,-1.871325,6.6752734,-0.20730305,6.4170003,1.674
grid,-67,-37,208.9092,0.95671964,-1.8624121,6.7100573,-0.21048303,6.417001,1.6740001
grid,-67,-36,208.24976,0.9507398,-1.8536537,6.7449284,-0.21370563,6.417001,1.6740001
grid,-67,-35,207.58205,0.9448875,-1.8450546,6.77989,-0.21696861,6.417001,1.674
grid,-67,-34,206.9061,0.9391652,-1.8366195,6.8149443,-0.22026925,6.417001,1.6740001
grid,-67,-33,206.22198,0.9335751,-1.8283517,6.8500896,-0.22360505,6.417001,1.674
grid,-67,-32,205.52971,0.9281197,-1.8202573,6.88533,-0.2269734,6.417001,1.674
grid,-67,-31,204.82936,0.92280143,-1.8123403,6.9206653,-0.23037097,6.417001,1.674
grid,-67,-30,204.121,0.91762257,-1.8046045,6.956099,-0.2337954,6.417001,1.6740001
grid,-67,-29,203.40471,0.91258556,-1.7970555,6.9916315,-0.23724283,6.417001,1.674
grid,-67,-28,202.68057,0.9076928,-1.7896981,7.0272636,-0.24071053,6.417001,1.6740001
grid,-67,-27,201.94872,0.90294653,-1.7825365,7.0629997,-0.24419393,6.417001,1.6740001
grid,-67,-26,201.20923,0.8983491,-1.7755754,7.0988398,-0.24769,6.417001,1.674
grid,-67,-25,200.46228,0.8939029,-1.7688193,7.1347837,-0.2511946,6.417001,1.674
grid,-67,-24,199.708,0.8896101,-1.7622736,7.170835,-0.25470343,6.417001,1.674
grid,-67,-23,198.94652,0.885473,-1.7559416,7.206996,-0.25821277,6.417001,1.674
grid,-67,0,180,0.8375,-1.6787157,8.072894,-0.3267877,6.417001,1.6740001
grid,-67,23,161.0535,0.885473,-1.7317216,9.154349,-0.36955604,6.417001,1.674
grid,-67,24,160.29202,0.8896101,-1.7366483,9.207006,-0.37133658,6.417001,1.674
grid,-67,25,159.53773,0.8939029,-1.741782,9.259933,-0.37310857,6.417001,1.674
grid,-67,26,158.79079,0.8983491,-1.7471204,9.313108,-0.37487182,6.417001,1.674
grid,-67,27,158.0513,0.90294653,-1.7526596,9.366514,-0.37662643,6.417001,1.6740001
grid,-67,28,157.31944,0.9076928,-1.758398,9.420127,-0.37837195,6.417001,1.6740001
grid,-67,29,156.5953,0.91258556,-1.7643323,9.473931,-0.38010803,6.417001,1.674
grid,-67,30,155.87901,0.91762257,-1.7704601,9.527906,-0.3818345,6.417001,1.6740001
grid,-67,31,155.17065,0.92280143,-1.7767787,9.582035,-0.38355118,6.417001,1.674
grid,-67,32,154.4703,0.9281197,-1.7832844,9.636302,-0.38525817,6.417001,1.674
grid,-67,33,153.77803,0.9335751,-1.7899746,9.690688,-0.38695487,6.417001,1.674
grid,-67,34,153.09392,0.9391652,-1.7968464,9.745178,-0.38864124,6.417001,1.6740001
grid,-67,35,152.41797,0.9448875,-1.8038962,9.799759,-0.39031708,6.417001,1.674
grid,-67,36,151.75026,0.9507398,-1.811121,9.854414,-0.39198208,6.417001,1.6740001
grid,-67,37,151.09082,0.95671964,-1.818518,9.90913,-0.3936366,6.417001,1.6740001
grid,-67,38,150.43965,0.9628246,-1.8260838,9.963892,-0.39527977,6.4170003,1.674
grid,-67,39,149.79675,0.9690524,-1.8338151,10.018691,-0.3969118,6.417001,1.6740001
grid,-67,40,149.16217,0.9754005,-1.8417085,10.07351,-0.3985325,6.417001,1.6740001
grid,-67,41,148.53586,0.98186684,-1.849761,10.128342,-0.40014216,6.4170003,1.674
grid,-67,42,147.91782,0.98844886,-1.8579701,10.18317,-0.4017396,6.417001,1.674
grid,-67,43,147.30801,0.9951444,-1.8663312,10.237989,-0.4033259,6.417001,1.674
grid,-66,-45,214.28688,0.9985145,-1.901144,6.4324512,-0.18175226,6.417001,1.6740001
grid,-66,-44,213.69008,0.9915266,-1.8911834,6.466601,-0.18454506,6.417001,1.674
grid,-66,-43,213.08487,0.98464775,-1.8813474,6.5008307,-0.18739426,6.417001,1.674
grid,-66,-42,212.4712,0.97788036,-1.871641,6.5351405,-0.19029835,6.417001,1.674
grid,-66,-41,211.84908,0.97122663,-1.8620671,6.5695324,-0.19325592,6.417001,1.674
grid,-66,-40,211.21841,0.9646891,-1.8526309,6.6040087,-0.19626595,6.417001,1.674
grid,-66,-39,210.57924,0.9582699,-1.8433357,6.6385694,-0.1993258,6.417001,1.6740001
grid,-66,-38,209.93152,0.9519716,-1.8341863,6.673215,-0.20243442,6.417001,1.6740001
grid,-66,-37,209.27527,0.9457966,-1.8251872,6.707948,-0.2055896,6.417001,1.6740001
grid,-66,-36,208.61047,0.9397473,-1.8163428,6.742771,-0.2087891,6.417001,1.674
grid,-66,-35,207.93716,0.9338261,-1.807657,6.777684,-0.21203057,6.417001,1.674
